datetime,Peoria_WL,Henry_WL,Flow,Vel,Slope
4/28/2019 6:00,443.87,444.43,18500,1.95,3.03E-06
4/29/2019 6:00,443.49,444.4,18800,1.99,4.92E-06
4/30/2019 6:00,443.8,445.09,28000,2.92,6.98E-06
5/1/2019 6:00,445.34,446.95,44300,4,8.71E-06
5/2/2019 6:00,448.02,450.105,74650,4.313333333,1.13E-05
5/3/2019 6:00,451.29,453.26,105000,4.626666667,1.07E-05
5/4/2019 6:00,453.98,455.64,101000,4.94,8.98E-06
5/5/2019 6:00,455.56,456.84,88900,4.05,6.93E-06
5/6/2019 6:00,456.14,457.19,63600,2.77,5.68E-06
5/7/2019 6:00,456.13,456.99,66600,2.95,4.65E-06
5/8/2019 6:00,455.77,456.54,54700,2.44,4.17E-06
5/9/2019 6:00,455.36,456.14,51700,2.35,4.22E-06
5/10/2019 6:00,455.17,455.95,57900,2.69,4.22E-06
5/11/2019 6:00,455.24,456.05,58400,2.7,4.38E-06
5/12/2019 6:00,455.12,455.85,55800,2.6,3.95E-06
5/13/2019 6:00,454.67,455.41,46600,2.19,4.00E-06
5/14/2019 6:00,454.17,454.88,40800,1.95,3.84E-06
5/15/2019 6:00,453.63,454.31,40900,2.03,3.68E-06
5/16/2019 6:00,453,453.66,34700,1.76,3.57E-06
5/17/2019 6:00,452.41,453.1,38000,2.03,3.73E-06
5/18/2019 6:00,452.03,452.65,40000,2.22,3.35E-06
5/19/2019 6:00,451.77,452.55,41500,2.33,4.22E-06
5/20/2019 6:00,451.78,452.55,47700,2.71,4.17E-06
5/21/2019 6:00,451.61,452.28,40500,2.31,3.63E-06
5/22/2019 6:00,451.43,451.94,36400,2.1,2.76E-06
5/23/2019 6:00,451.67,452.37,48900,2.82,3.79E-06
5/24/2019 6:00,451.97,452.68,46900,2.64,3.84E-06
5/25/2019 6:00,452.09,452.9,46900,2.6,4.38E-06
5/26/2019 6:00,452.15,452.92,43000,2.36,4.17E-06
5/27/2019 6:00,452.05,452.64,39500,2.19,3.19E-06
5/28/2019 6:00,451.81,452.39,39100,2.2,3.14E-06
5/29/2019 6:00,452.23,452.63,46000,2.59,2.16E-06
5/30/2019 6:00,453.36,453.97,60400,3.18,3.30E-06
5/31/2019 6:00,454.28,455.04,63100,3.12,4.11E-06
6/1/2019 6:00,454.89,455.73,58600,2.76,4.55E-06
6/2/2019 6:00,455.03,455.77,49100,2.27,4.00E-06
6/3/2019 6:00,454.75,455.45,40800,1.88,3.79E-06
6/4/2019 6:00,454.34,454.97,34900,1.62,3.41E-06
6/5/2019 6:00,453.86,454.49,40700,1.87,3.41E-06
6/6/2019 6:00,453.43,454.16,41600,2.09,3.95E-06
6/7/2019 6:00,453.06,453.77,37700,1.92,3.84E-06
6/8/2019 6:00,452.55,453.23,35300,1.85,3.68E-06
6/9/2019 6:00,451.95,452.62,32000,1.73,3.63E-06
6/10/2019 6:00,451.42,452.03,32000,1.81,3.30E-06
6/11/2019 6:00,450.68,451.39,28300,1.65,3.84E-06
6/12/2019 6:00,450.05,450.8,28400,1.74,4.06E-06
6/13/2019 6:00,449.59,450.28,27500,1.75,3.73E-06
6/14/2019 6:00,448.89,449.67,22800,1.49,4.22E-06
6/15/2019 6:00,448.28,449.29,26100,1.8,5.47E-06
6/16/2019 6:00,448.1,448.93,25300,1.79,4.49E-06
6/17/2019 6:00,448.05,448.84,30700,2.25,4.27E-06
6/18/2019 6:00,447.85,448.69,31000,2.3,4.55E-06
6/19/2019 6:00,447.59,448.41,27600,2.08,4.44E-06
6/20/2019 6:00,447.59,448.16,25800,1.97,3.08E-06
6/21/2019 6:00,447.51,448.28,29200,2.24,4.17E-06
6/22/2019 6:00,447.87,448.72,35700,2.68,4.60E-06
6/23/2019 6:00,448.1,448.96,32400,2.36,4.65E-06
6/24/2019 6:00,448.08,448.95,31300,2.27,4.71E-06
6/25/2019 6:00,447.98,448.84,27800,2.01,4.65E-06
6/26/2019 6:00,447.92,448.78,25600,1.84,4.65E-06
6/27/2019 6:00,447.77,448.56,24300,1.77,4.27E-06
6/28/2019 6:00,447.58,448.37,23000,1.7,4.27E-06
6/29/2019 6:00,447.55,448.4,28300,2.14,4.60E-06
6/30/2019 6:00,447.52,448.34,28500,2.17,4.44E-06
7/1/2019 6:00,447.37,448.27,26500,2.01,4.87E-06
7/2/2019 6:00,447.28,448.27,31100,2.4,5.36E-06
7/3/2019 6:00,447.15,448.18,31500,2.46,5.57E-06
7/4/2019 6:00,447.37,448.43,36200,2.8,5.74E-06
7/5/2019 6:00,447.56,448.73,36300,2.73,6.33E-06
7/6/2019 6:00,447.82,448.93,35300,2.6,6.01E-06
7/7/2019 6:00,447.74,448.71,33100,2.47,5.25E-06
7/8/2019 6:00,447.45,448.41,29100,2.2,5.19E-06
7/9/2019 6:00,447.06,448.05,26900,2.09,5.36E-06
7/10/2019 6:00,446.58,447.56,22500,1.79,5.30E-06
7/11/2019 6:00,446.12,447.08,21600,1.8,5.19E-06
7/12/2019 6:00,445.65,446.57,20300,1.77,4.98E-06
7/13/2019 6:00,445.11,446.11,18500,1.67,5.41E-06
7/14/2019 6:00,444.62,445.58,17500,1.65,5.19E-06
7/15/2019 6:00,444.14,445.13,16700,1.63,5.36E-06
7/16/2019 6:00,443.66,444.77,18900,1.94,6.01E-06
7/17/2019 6:00,443.2,444.23,15400,1.6,5.57E-06
7/18/2019 6:00,442.65,443.79,14100,1.5,6.17E-06
7/19/2019 6:00,442.28,443.69,17000,1.88,7.63E-06
7/20/2019 6:00,442.14,443.76,20500,2.3,8.77E-06
7/21/2019 6:00,442.19,443.73,21500,2.43,8.33E-06
7/22/2019 6:00,442.06,443.43,19400,2.22,7.41E-06
7/23/2019 6:00,441.89,443.41,20300,2.34,8.23E-06
7/24/2019 6:00,441.8,443.43,21800,2.52,8.82E-06
7/25/2019 6:00,441.65,443.3,19600,2.27,8.93E-06
7/26/2019 6:00,441.27,442.91,18900,2.25,8.87E-06
7/27/2019 6:00,440.83,442.56,15700,1.88,9.36E-06
7/28/2019 6:00,440.37,442.08,13500,1.65,9.25E-06
7/29/2019 6:00,439.86,441.62,12600,1.59,9.52E-06
7/30/2019 6:00,439.56,441.23,13600,1.79,9.04E-06
7/31/2019 6:00,440.13,440.96,12200,1.62,4.49E-06
8/1/2019 6:00,440.19,440.83,9620,1.24,3.46E-06
8/2/2019 6:00,440.36,440.78,6300,0.73,2.27E-06
8/3/2019 6:00,440.36,440.82,8900,1.13,2.49E-06
8/4/2019 6:00,440.3,440.71,7930,0.99,2.22E-06
8/5/2019 6:00,440.37,440.76,6230,0.72,2.11E-06
8/6/2019 6:00,440.41,440.91,7280,0.87,2.71E-06
8/7/2019 6:00,440.45,440.89,6350,0.73,2.38E-06
8/8/2019 6:00,440.38,440.88,8170,1.01,2.71E-06
8/9/2019 6:00,440.45,440.82,7680,0.94,2.00E-06
8/10/2019 6:00,440.37,440.72,6140,0.71,1.89E-06
8/11/2019 6:00,440.34,440.74,6860,0.82,2.16E-06
8/12/2019 6:00,440.53,440.93,8330,1.03,2.16E-06
8/13/2019 6:00,440.54,440.98,9870,1.26,2.38E-06
8/14/2019 6:00,440.4,440.85,7370,0.89,2.44E-06
8/15/2019 6:00,440.4,440.89,9600,1.23,2.65E-06
8/16/2019 6:00,440.38,440.82,7290,0.88,2.38E-06
8/17/2019 6:00,440.5,440.89,7650,0.93,2.11E-06
8/18/2019 6:00,440.56,441.05,10300,1.32,2.65E-06
8/19/2019 6:00,440.62,441.13,11600,1.5,2.76E-06
8/20/2019 6:00,440.56,441.27,10900,1.38,3.84E-06
8/21/2019 6:00,440.63,441.29,11800,1.51,3.57E-06
8/22/2019 6:00,440.61,441.22,10300,1.29,3.30E-06
8/23/2019 6:00,440.55,440.99,7980,0.97,2.38E-06
8/24/2019 6:00,440.41,440.95,11500,1.51,2.92E-06
8/25/2019 6:00,440.36,440.73,6920,0.83,2.00E-06
8/26/2019 6:00,440.48,440.78,7780,0.96,1.62E-06
8/27/2019 6:00,440.61,441.03,9320,1.17,2.27E-06
8/28/2019 6:00,440.51,441.1,8110,0.98,3.19E-06
8/29/2019 6:00,440.6,441.18,10000,1.26,3.14E-06
8/30/2019 6:00,440.54,441.12,10200,1.3,3.14E-06
8/31/2019 6:00,440.34,440.8,7470,0.91,2.49E-06
9/1/2019 6:00,440.35,440.57,6640,0.8,1.19E-06
9/2/2019 6:00,440.37,440.73,8710,1.11,1.95E-06
9/3/2019 6:00,440.33,440.8,7730,0.95,2.54E-06
9/4/2019 6:00,440.64,440.88,8686.666667,1.086666667,1.30E-06
9/5/2019 6:00,440.43,440.96,9643.333333,1.223333333,2.87E-06
9/6/2019 6:00,440.4,441.04,10600,1.36,3.46E-06
9/7/2019 6:00,440.39,440.85,7950,0.98,2.49E-06
9/8/2019 6:00,440.45,440.87,8940,1.13,2.27E-06
9/9/2019 6:00,440.46,440.81,7610,0.93,1.89E-06
9/10/2019 6:00,440.31,440.77,5970,0.68,2.49E-06
9/11/2019 6:00,440.46,440.77,6810,0.81,1.68E-06
9/12/2019 6:00,440.45,440.77,7450,0.91,1.73E-06
9/13/2019 6:00,440.54,440.88,5310,0.57,1.84E-06
9/14/2019 6:00,440.57,441.24,13000,1.7,3.63E-06
9/15/2019 6:00,440.58,441.74,16800,2.17,6.28E-06
9/16/2019 6:00,440.97,442.45,22000,2.76,8.01E-06
9/17/2019 6:00,440.44,442.82,22900,2.8,1.29E-05
9/18/2019 6:00,440.37,442.65,20900,2.57,1.23E-05
9/19/2019 6:00,440.13,442.23,19100,2.4,1.14E-05
9/20/2019 6:00,440.04,442.05,18900,2.41,1.09E-05
9/21/2019 6:00,439.75,442.03,18800,2.4,1.23E-05
9/22/2019 6:00,439.66,442.06,19100,2.44,1.30E-05
9/23/2019 6:00,439.84,442.3,21900,2.77,1.33E-05
9/24/2019 6:00,440.03,442.73,24600,3.04,1.46E-05
9/25/2019 6:00,440.22,442.92,22300,2.69,1.46E-05
9/26/2019 6:00,440.5,442.73,22200,2.72,1.21E-05
9/27/2019 6:00,440.14,442.35,18300,2.27,1.20E-05
9/28/2019 6:00,441.53,442.86,20200,2.43,7.20E-06
9/29/2019 6:00,443.04,446.18,50400,4.95,1.70E-05
9/30/2019 6:00,445.4,448.72,65700,5.15,1.80E-05
10/1/2019 6:00,447.48,450.14,67400,4.7,1.44E-05
10/2/2019 6:00,448.39,450.39,54400,3.67,1.08E-05
10/3/2019 6:00,448.57,450.07,45100,3.08,8.12E-06
10/4/2019 6:00,448.46,449.92,44900,3.1,7.90E-06
10/5/2019 6:00,448.37,449.78,40300,2.79,7.63E-06
10/6/2019 6:00,448.11,449.48,36900,2.6,7.41E-06
10/7/2019 6:00,447.8,449.15,34700,2.5,7.31E-06
10/8/2019 6:00,447.42,448.69,32700,2.44,6.87E-06
10/9/2019 6:00,446.98,448.2,29400,2.27,6.60E-06
10/10/2019 6:00,446.5,447.68,26600,2.14,6.39E-06
10/11/2019 6:00,445.98,447.18,23700,1.98,6.49E-06
10/12/2019 6:00,445.4,446.73,22500,1.95,7.20E-06
10/13/2019 6:00,445.13,446.75,27000,2.39,8.77E-06
10/14/2019 6:00,444.9,446.28,24600,2.26,7.47E-06
10/15/2019 6:00,444.54,445.87,21300,2.02,7.20E-06
10/16/2019 6:00,444.16,445.47,21000,2.06,7.09E-06
10/17/2019 6:00,443.71,445,19800,2.01,6.98E-06
10/18/2019 6:00,443.25,444.45,17700,1.85,6.49E-06
10/19/2019 6:00,442.7,444.08,18100,1.95,7.47E-06
10/20/2019 6:00,442.33,443.64,18200,2.03,7.09E-06
10/21/2019 6:00,441.81,443.15,15900,1.81,7.25E-06
10/22/2019 6:00,441.02,443.11,16300,1.87,1.13E-05
10/23/2019 6:00,440.97,442.61,15300,1.82,8.87E-06
10/24/2019 6:00,440.74,442.22,15000,1.83,8.01E-06
10/25/2019 6:00,440.21,441.68,12800,1.6,7.95E-06
10/26/2019 6:00,439.72,441.25,11900,1.53,8.28E-06
10/27/2019 6:00,439.55,441,14000,1.89,7.85E-06
10/28/2019 6:00,440.01,443.43,32800,3.92,1.85E-05
10/29/2019 6:00,441.81,445.64,44000,4.51,2.07E-05
10/30/2019 6:00,443.66,446.73,44600,4.11,1.66E-05
10/31/2019 6:00,445.15,447.12,39600,3.49,1.07E-05
11/1/2019 6:00,446.07,448.28,48100,3.85,1.20E-05
11/2/2019 6:00,447.24,449.36,55500,4.08,1.15E-05
11/3/2019 6:00,448.01,449.81,49500,3.48,9.74E-06
11/4/2019 6:00,448.28,449.86,40800,2.81,8.55E-06
11/5/2019 6:00,448.18,449.53,36500,2.56,7.31E-06
11/6/2019 6:00,447.85,449.14,33900,2.44,6.98E-06
11/7/2019 6:00,447.64,448.67,33700,2.53,5.57E-06
11/8/2019 6:00,447.08,448.21,28600,2.2,6.11E-06
11/9/2019 6:00,446.45,447.81,24300,1.91,7.36E-06
11/10/2019 6:00,446.2,447.37,25300,2.09,6.33E-06
11/11/2019 6:00,445.91,446.84,24200,2.09,5.03E-06
11/12/2019 6:00,445.33,446.32,20100,1.79,5.36E-06
11/13/2019 6:00,444.56,445.92,18600,1.72,7.36E-06
11/14/2019 6:00,444.35,445.59,19000,1.81,6.71E-06
11/15/2019 6:00,443.86,445.02,17200,1.71,6.28E-06
11/16/2019 6:00,443.44,444.61,18000,1.86,6.33E-06
11/17/2019 6:00,442.95,444.16,16500,1.75,6.55E-06
11/18/2019 6:00,442.52,443.72,15200,1.65,6.49E-06
11/19/2019 6:00,442.08,443.32,14700,1.64,6.71E-06
11/20/2019 6:00,441.64,442.95,15300,1.76,7.09E-06
11/21/2019 6:00,441.4133333,442.7,15000,1.76,6.96E-06
11/22/2019 6:00,441.1866667,442.75,18000,2.16,8.46E-06
11/23/2019 6:00,440.96,442.63,17600,2.13,9.04E-06
11/24/2019 6:00,440.88,442.76,17600,2.1,1.02E-05
11/25/2019 6:00,440.8,442.68,18100,2.18,1.02E-05
11/26/2019 6:00,440.72,442.5,17100,2.08,9.63E-06
11/27/2019 6:00,439.95,442.15,13400,1.63,1.19E-05
11/28/2019 6:00,440.42,442.3,18000,2.24,1.02E-05
11/29/2019 6:00,440.32,442.28,18500,2.31,1.06E-05
11/30/2019 6:00,440.18,442.22,16700,2.07,1.10E-05
12/1/2019 6:00,440.31,442.2,18100,2.27,1.02E-05
12/2/2019 6:00,440.53,442.39,19400,2.42,1.01E-05
12/3/2019 6:00,440.44,442.51,18700,2.3,1.12E-05
12/4/2019 6:00,440.7,442.67,17900,2.16,1.07E-05
12/5/2019 6:00,440.82,442.69,20000,2.44,1.01E-05
12/6/2019 6:00,441.06,442.62,18400,2.23,8.44E-06
12/7/2019 6:00,440.71,442.41,16200,1.97,9.20E-06
12/8/2019 6:00,440.28,442.22,15300,1.88,1.05E-05
12/9/2019 6:00,440.29,442.15,15900,1.97,1.01E-05
12/10/2019 6:00,440.2,441.97,15400,1.93,9.58E-06
12/11/2019 6:00,439.88,441.71,14800,1.89,9.90E-06
12/12/2019 6:00,439.6,441.5,14200,1.83,1.03E-05
12/13/2019 6:00,440.06,441.41,13900,1.8,7.31E-06
12/14/2019 6:00,440.53,441.41,11500,1.45,4.76E-06
12/15/2019 6:00,440.52,441.48,12000,1.51,5.19E-06
12/16/2019 6:00,440.54,441.49,12600,1.6,5.14E-06
12/17/2019 6:00,440.51,441.41,12100,1.54,4.87E-06
12/18/2019 6:00,440.47,441.38,11200,1.41,4.92E-06
12/19/2019 6:00,440.3,441.43,10600,1.32,6.11E-06
12/20/2019 6:00,440.5,441.39,10900,1.36,4.82E-06
12/21/2019 6:00,440.48,441.32,10200,1.27,4.55E-06
12/22/2019 6:00,440.48,441.32,10250,1.28,4.55E-06
12/23/2019 6:00,440.48,441.32,10300,1.29,4.55E-06
12/24/2019 6:00,440.57,441.29,10900,1.38,3.90E-06
12/25/2019 6:00,440.49,441.31,9920,1.23,4.44E-06
12/26/2019 6:00,440.39,441.27,8960,1.09,4.76E-06
12/27/2019 6:00,440.5,441.19,9770,1.22,3.73E-06
